track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,streaming_count
4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,xxanteria,77,0.755,0.927,11,0.254,0,0.0645,0.00288,0.925,0.0567,0.702,109.952,115348,4,710000
4Xly6Wx7KtcJc739Y4myOt,Mi Morenita,Grupo Marca Registrada,74,0.855,0.671,4,-5.787,1,0.0618,0.586,0,0.0945,0.851,125.07,149451,3,690000
0zoYPA5OMLiGwzRAXaEft7,Fresas Con Crema,Luis R Conriquez,72,0.636,0.824,0,-5.78,1,0.0924,0.621,4.65E-06,0.139,0.752,102.469,140987,3,750000
7yjPDFhCUFGa90GKORcUTY,Blowing Smoke,Gracie Abrams,69,0.62,0.644,11,-5.19,1,0.0863,0.253,0,0.0872,0.387,139.998,232280,4,740000
2O4Bb2WCkjlTPO827OnBMI,EASY,LE SSERAFIM,75,0.744,0.7,0,-5.154,1,0.0507,0.189,2.74E-06,0.114,0.602,165.004,164545,4,650000
2esZG2XFtuoWWA9AfDvSxy,Gata Only,FloyyMenor,77,0.794,0.5,8,-8.454,0,0.049,0.438,3.00E-05,0.0905,0.659,99.985,222000,4,690000
2F4vgXgGEZPCnBNBfqXhmH,icantbelieveiletyougetaway,aldn,69,0.571,0.533,8,-7.422,0,0.0297,0.0138,0.00629,0.0604,0.273,122.355,135881,4,760000
1PxKsGzQcmiwDHvA9ig5gv,Witchy (feat. Childish Gambino),KAYTRANADA,68,0.592,0.619,5,-8.183,1,0.137,0.00125,0.000918,0.119,0.319,109.924,227000,4,720000
76qpEmu2bVlYCCz5IUcZw1,"I Knew It, I Know You - Live From Vevo",Gracie Abrams,69,0.248,0.272,3,-11.747,1,0.0321,0.781,3.58E-06,0.0945,0.241,80.522,256869,4,780000
05oIDnL2jfeUxYiDIIqFP6,STFU,Yeat,69,0.688,0.629,8,-6.235,1,0.123,0.0015,0.784,0.125,0.493,149.036,104751,4,690000
7s4emXHJwAuo5VvGBXmnBL,offline,Young Miko,78,0.794,0.729,4,-5.424,0,0.111,0.181,0,0.105,0.54,92.967,201936,4,650000
44RKtm5CchIPJKwVikNbVB,Theremant,Zephyrical,71,0.137,0.000649,2,-37.686,1,0.0474,0.956,0.97,0.11,0.101,141.22,170484,4,740000
593knnQN4REEshx8th9zgK,Strangers,Kenya Grace,76,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,172965,4,720000
726SEjbF3ToEbYbn43gnxl,Nice To Meet You,Myles Smith,73,0.762,0.783,5,-5.206,0,0.0387,0.329,0,0.0536,0.84,115.091,176000,4,690000
6ZCfGA0bPM50DPmcSlJKGY,HABLAME CLARO,Yandel,77,0.81,0.487,5,-3.737,0,0.174,0.0914,0,0.143,0.647,199.962,154969,4,680000
7oJ3N7oVSwoa5sdpg6NCE6,Lo Que Hay X Aquí,La Receta,75,0.69,0.502,0,-7.242,1,0.096,0.697,0,0.213,0.747,153.991,158546,4,510000
724YXkrlOINBst64isK3KP,ATTITUDE (FEAT. CHARLIE WILSON & CASH COBAIN),Don Toliver,68,0.643,0.678,2,-5.505,1,0.0416,0.0175,0,0.145,0.468,155.063,161053,4,660000
1Zai5UJ2di3qEuR2HeT2s8,I Look in People's Windows,Taylor Swift,69,0.763,0.274,1,-11.429,0,0.0738,0.69,0,0.164,0.385,90.796,131907,4,690000
5pVJ3IlnpIorU44oXizzG5,Orion,Boza,81,0.857,0.705,1,-4.775,1,0.183,0.322,0.00249,0.197,0.874,105.011,240964,4,680000
5txM7neZKH9qxHqHrQR73R,skin,otuka,69,0.481,0.698,2,-7.056,1,0.0396,0.000303,0.217,0.199,0.0527,122.961,110320,4,680000
6jQeSeqn9AdsCe0NMrylxH,I LUV HER (feat. T-Pain),GloRilla,65,0.797,0.607,1,-4.259,1,0.257,0.0751,0,0.0622,0.799,134.903,176000,4,780000
3XbIhTYl6a0uXPyO43eiXa,Oak Island,Zach Bryan,66,0.351,0.628,10,-6.498,0,0.0584,0.0994,0.00656,0.145,0.387,170.264,239410,4,750000
3cKnHNL40tqnmjXiv4FOlk,Never Be Yours,Kali Uchis,68,0.386,0.534,2,-9.401,1,0.0385,0.598,0.00206,0.0899,0.147,94.953,196025,4,660000
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,Myke Towers,78,0.786,0.854,10,-2.4,0,0.0741,0.169,2.39E-05,0.106,0.522,117.994,278644,4,660000
13TtTCE6v8vwTSgWJPjwLl,girl you're taking home,Ella Langley,66,0.572,0.575,6,-5.859,0,0.0273,0.552,0,0.108,0.388,135.984,184707,4,770000
4UkUxO2WlKLc0Q1iEutGGh,CONTIGO (with Tiësto),KAROL G,77,0.85,0.562,5,-7.863,1,0.0724,0.169,3.23E-06,0.104,0.293,122.029,192787,4,720000
4b2fMv44GAYpsDSK4ihbsI,Armageddon,aespa,72,0.695,0.789,9,-2.05,1,0.0671,0.0651,1.39E-06,0.168,0.469,91.991,196467,4,720000
7ovB5FvDwq1g7AG9ICYaNY,overseas,Ken Carson,68,0.484,0.776,6,-3.485,0,0.0317,0.00345,0,0.155,0.139,150.876,141032,4,770000
1ubHDF8Y9eM6ptjsNROEJa,Baggage,Kelsea Ballerini,65,0.591,0.792,0,-5.213,1,0.0468,0.0568,0,0.0876,0.554,88.962,152813,4,810000
69XEQvvsPq0oU5OJiuI8nN,End Up Gone,ian,65,0.713,0.666,2,-7.913,1,0.238,0.0817,0,0.108,0.542,138,139149,4,680000
37ozVDmL5b6NNVWFYgAlkz,Come Play (from the series Arcane League of Legends),Stray Kids,75,0.565,0.867,7,-5.465,1,0.0964,0.00304,0,0.257,0.424,95.004,161667,4,650000
39AfsBXaRa8JZhl46bKGGN,Heart of Gold,Shawn Mendes,73,0.624,0.848,7,-6.796,1,0.045,0.151,0.000381,0.137,0.39,135.108,171608,4,640000
45c9wiUAAYRgbAnBcfPEsk,In My Mind,Lavern,73,0.4,0.614,5,-10.406,0,0.0632,0.0858,0.826,0.105,0.367,194.896,120462,3,710000
02RJmcMqkQqbU1WamaJNid,Lobster,RJ Pasin,74,0.562,0.453,10,-8.113,0,0.0396,0.0684,0.223,0.235,0.179,114.912,116870,4,740000
1tpTj9NAKWUFEabYfkzmRH,Casi oficial,Carin Leon,76,0.845,0.731,0,-4.423,1,0.0329,0.221,1.49E-06,0.127,0.615,119.965,227000,3,650000
5lKnZbdGCBViitE1Ce5TZh,Supernova,aespa,72,0.744,0.747,11,-4.281,0,0.0824,0.00691,2.03E-06,0.0739,0.368,120.077,178880,4,690000
6dXjUMjFxfAX4F2dHKqQzf,Rock,Stepz,72,0.9,0.743,1,-5.898,1,0.222,0.0486,0,0.304,0.729,150,144113,4,680000
0QCX3BlNcJqaH0MPM7WL1X,02.02.99,That Mexican OT,64,0.85,0.705,9,-6.44,1,0.252,0.151,0,0.128,0.431,148.129,162162,4,720000
0sXSFQXGhkXzmdt07flWXl,My Promised Land,Josiah Queen,66,0.693,0.627,9,-6.048,1,0.0604,0.497,0,0.139,0.667,105.111,194669,4,760000
0ouOFAkST5sCy2f2XLJHdP,SportsCenter,BossMan Dlow,65,0.732,0.803,10,-4.68,0,0.192,0.00967,0,0.185,0.511,155.018,143092,4,750000
3Z8sRtA8vHZkOWOHZIqLMv,57,KAROL G,51,0.827,0.736,1,-3.016,0,0.133,0.176,0,0.103,0.693,91.98,298130,4,700000
7gj6KJknnzPHcfjFccBSsy,Goddard Song,Lil Uzi Vert,66,0.602,0.729,2,-5.306,1,0.172,0.084,0,0.156,0.302,124.013,139501,4,650000
4B0cJGASxVICLW2AsBZhiE,LABOUR - the cacophony,Paris Paloma,72,0.534,0.787,11,-7.837,0,0.122,0.0487,2.52E-05,0.293,0.292,167.957,247445,4,700000
60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,78,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28E-06,0.112,0.618,100.036,165178,4,680000
3HcLydGKgxuQnenonTqj0v,Never Mind,Rod Wave,65,0.687,0.586,4,-8.038,0,0.0435,0.113,0,0.0727,0.35,77.433,170353,4,680000
3uC4r2daXertBxxc8BpbbN,Lithonia,Childish Gambino,66,0.412,0.377,1,-7.59,1,0.029,0.0754,1.58E-06,0.14,0.172,139.676,178960,4,700000
5UHK1rtK4MpBGb0KppIYh4,VINO TINTO,Peso Pluma,75,0.664,0.769,4,-5.056,1,0.184,0.406,0,0.17,0.542,134.97,269539,3,750000
21oMo9u8Nca3FugaVXFGvu,Suffering,Jorge Rivera-Herrans,68,0.665,0.74,8,-2.579,1,0.0697,0.692,0,0.125,0.525,130.159,150923,4,660000
3RkSwrsIadAvqVtMp5yhaB,XO (Only If You Say Yes),ENHYPEN,76,0.662,0.761,8,-6.885,1,0.0532,0.112,0,0.21,0.471,96.95,188332,4,720000
1a19jsjG2DvbN1fVJonKUU,Beaches,beabadoobee,68,0.417,0.812,10,-3.979,1,0.0332,0.0154,2.11E-05,0.189,0.419,82.002,230053,4,650000
4PaI8I6lpyzCf5WPzn0VeH,The Light at the End of the Tunnel for $9.99 a Month,$uicideboy$,66,0.647,0.705,1,-5.497,0,0.0531,0.00265,0,0.226,0.194,75.504,139996,4,760000
4bDIAWaOBGAAk95nyXI6zJ,Routines In The Night,Twenty One Pilots,70,0.755,0.714,9,-5.098,1,0.0511,0.0915,0.000341,0.176,0.107,112.995,202600,4,680000
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,70,0.423,0.533,9,-11.388,1,0.322,0.73,0.00264,0.0816,0.248,160.218,262975,4,700000
757cx0iJx1pcwLv4lnX39B,Just a Man,Jorge Rivera-Herrans,68,0.389,0.364,2,-6.107,0,0.032,0.674,0,0.0867,0.479,159.591,148687,4,650000
2GjUTgYXjkgPV5fN0FEU4l,OATH,Future,67,0.82,0.471,10,-6.684,0,0.312,0.307,0,0.118,0.173,156.944,94777,4,720000
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,70,0.596,0.563,0,-7.362,1,0.0269,0.137,0,0.302,0.481,97.073,203801,4,660000
6Op1AAvS0Jb3Gbom92zadJ,Look At That Woman,ROLE MODEL,68,0.664,0.741,2,-7.78,1,0.0334,0.423,0.223,0.102,0.582,134.99,163458,4,690000
04A4WyCRyHQ8Nb3u3IsfzH,I Like It,Stray Kids,75,0.796,0.847,5,-3.198,0,0.0545,0.0606,0,0.134,0.469,145.015,148633,4,660000
142PiXzA84lmEw2RstFHFa,supernatural,Ariana Grande,72,0.58,0.714,8,-6.924,1,0.117,0.0969,0,0.16,0.522,76.496,163382,4,630000
2zbtUOuh8lREqhg8JCRrhs,Club classics featuring bb trickz,Charli xcx,70,0.912,0.594,1,-4.445,1,0.0826,0.0178,0.00762,0.113,0.802,131.027,174325,4,680000
1YFUI8vmek5XtbON2ZW892,sun to me,mgk,68,0.469,0.431,6,-8.298,0,0.0378,0.671,3.72E-06,0.32,0.361,131.295,158447,5,740000
1Bgj8C4oHOR5M3wuzb6Mmq,UP!,Forrest Frank,67,0.79,0.782,0,-6.293,1,0.139,0.0345,0,0.0656,0.644,120.083,136960,4,750000
6yMGcFkUPJWW7Mwy5pY6GC,DICE AND ROLL,Odetari,72,0.783,0.781,10,-6.507,1,0.0441,0.0178,0.122,0.12,0.394,120.025,120166,4,750000
2fKAG7MnnFDrQERDAzSztc,Single Again,Josh Ross,66,0.537,0.873,1,-4.516,1,0.0521,0.0299,0,0.0768,0.51,130.007,179051,4,670000
4pIN42J4VyflAZkyRXrAk5,Planting Seeds,BigXthaPlug,66,0.617,0.532,1,-10.066,0,0.439,0.411,0,0.0603,0.582,63.948,101471,4,690000
3pR7ZToCrzeNkfEf6n2rVR,B.A.S. (feat. Kyle Richh),Megan Thee Stallion,66,0.71,0.761,7,-3.424,1,0.236,0.0473,0,0.11,0.504,150.016,206461,4,700000
7leW1Dmvs9A4oDh9i5Qwpz,These Words,Badger,75,0.595,0.989,5,-2.695,1,0.0736,0.017,0,0.321,0.223,129.989,136580,4,650000
32aeRhnsILUPSbPiH5x62t,The Sound of Silence - CYRIL Remix,Disturbed,63,0.68,0.721,6,-4.379,0,0.188,0.123,0,0.162,0.244,125.963,185238,4,720000
5chnRTB9qMK3W1M41SnU9s,I Can Fix Him (No Really I Can),Taylor Swift,69,0.661,0.257,6,-13.961,0,0.045,0.768,1.72E-06,0.176,0.318,106.896,156298,4,700000
3LWVXp636uLT356Rj08Jaz,Be Mine,Jimin,77,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34E-06,0.11,0.56,66.495,207348,5,810000
03yAV3GfB7jMAEnynZaAEe,SC-9,Yahir Saldivar,70,0.832,0.397,5,-9.967,1,0.162,0.093,8.68E-06,0.0771,0.932,169.963,165261,4,650000
4Jvp2H0HuFpdMxoYSz6agL,Hangin’ On (feat. Morgan Wallen),ERNEST,65,0.531,0.78,3,-4.565,0,0.0287,0.418,0,0.121,0.59,135.018,206147,4,620000
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,72,0.866,0.741,7,-4.66,1,0.245,0.0933,0,0.0297,0.614,135.07,124444,4,670000
198zDKzyktXRG1PGpidY9h,DRIP,BABYMONSTER,80,0.862,0.687,6,-5.215,1,0.0702,0.065,0,0.0862,0.704,119.972,180846,4,700000
3TlghSCu53YEUigL9RuqnU,Déjame Entrar,Rauw Alejandro,74,0.674,0.7,0,-5.809,1,0.0473,0.342,3.57E-05,0.0994,0.255,102.031,254706,4,720000
7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,Beyoncé,73,0.727,0.711,2,-6.549,1,0.078,0.582,0,0.158,0.375,110.012,233457,4,700000
5vXTArFpG0hB1fdlVsf28f,Warrior of the Mind,Jorge Rivera-Herrans,68,0.684,0.865,1,-3.979,0,0.432,0.502,0,0.143,0.48,120.094,208000,4,690000
6yS62Dxd5Wgk77EsFqEj0y,Scylla,Jorge Rivera-Herrans,68,0.341,0.604,1,-6.591,0,0.0612,0.226,0,0.122,0.381,156.38,174267,3,770000
1qrhpxdnC4nUCyFefPVCDa,SR. SMITH,Peso Pluma,74,0.718,0.753,5,-6.458,0,0.203,0.577,0,0.214,0.8,131.81,161905,3,730000
4t4rGgiVX7woTmlnW9SHJ7,Residuals,Chris Brown,70,0.58,0.645,6,-7.793,0,0.0821,0.342,0,0.108,0.171,114.905,215178,4,680000
4d9PtIEVij9jW5OaLinH66,Clara Bow,Taylor Swift,69,0.686,0.318,7,-11.046,1,0.0263,0.636,0.00144,0.106,0.214,104.088,216662,4,690000
5W4FHsvv4PwqC5gYzXyrLI,"I Love You, I'm Sorry",Gracie Abrams,69,0.501,0.401,10,-7.507,1,0.035,0.637,0,0.133,0.341,116.405,157147,3,690000
0g4fMVo4JjwnIpTfFfLdxS,Cassandra,Taylor Swift,69,0.587,0.587,10,-9.879,1,0.0595,0.806,0,0.137,0.514,139.963,240206,4,740000
4xbfYPpKIKtGU4iEK3WW2C,PJ (feat. Lil Baby),BossMan Dlow,66,0.742,0.564,1,-6.675,1,0.271,0.0607,0,0.122,0.345,156.916,178360,4,690000
145tqlcE6YFsjNfxi9K3AE,"LOVE, MONEY, FAME (feat. DJ Khaled)",SEVENTEEN,78,0.87,0.703,7,-4.371,1,0.0514,0.0412,0,0.0617,0.789,100.017,186387,4,690000
7fzN9lz890zav0HERLvVKZ,prada dem (feat. Offset),Gunna,69,0.916,0.595,1,-4.418,0,0.0665,0.0507,0,0.107,0.638,122.024,165347,4,710000
57G4kEAuP7muC8UzZXtcVi,NIGHTS LIKE THIS PT 2,The Kid LAROI,69,0.393,0.632,1,-7.437,1,0.0416,0.00224,4.54E-05,0.286,0.109,94.651,166369,4,690000
2vXbt6p8MASsy0rGMpgWdG,SOUTH OF FRANCE,Future,67,0.839,0.644,2,-7.131,1,0.0803,0.03,0,0.126,0.236,141.037,108953,4,670000
51sN3VDJBVmKJVgp0trc7M,Atención,Ivan Cornejo,69,0.708,0.698,1,-7.38,0,0.027,0.402,4.71E-05,0.108,0.535,121.048,253910,4,660000
1PJe42QnCMD6JqhcooaWzc,Apple featuring the japanese house,Charli xcx,68,0.721,0.836,0,-7.547,1,0.0611,0.219,0,0.161,0.693,125.878,157367,4,690000
1FHIZknONrV2c20w0x5AVG,Don't Mind If I Do,Riley Green,64,0.411,0.369,5,-9.579,1,0.031,0.686,0,0.157,0.214,87.548,218946,4,790000
5bi0gh89wRuH2OgjdAKFsb,Santa,Rvssian,79,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,193039,4,680000
2YZ7CJV3Q1OGh7ZL9PYWcP,GLORY,Ogryzek,79,0.331,0.765,1,-6.789,1,0.0298,0.000421,0.879,0.109,0.0923,171.455,149522,4,690000
6e0YUaVAfDxUabmybOjguy,Awuke,Davido,75,0.749,0.792,5,-4.621,1,0.0402,0.308,1.63E-05,0.0712,0.903,113.981,172632,4,680000
6zJjw0iXY0aMBEUyCG1NsA,"Loser, Baby",Keith David,69,0.483,0.528,4,-6.177,1,0.0967,0.497,0,0.129,0.628,88.064,175114,4,700000
4kB3A1XfiN2Sb4gleEyI7X,FRESITA,Fuerza Regida,75,0.92,0.7,5,-4.048,1,0.102,0.0425,0.000254,0.0465,0.72,100.995,142667,4,680000
3Huma5kcTHmfgZ6UadDB9R,ghost boy,Lil Peep,69,0.656,0.624,5,-5.754,0,0.0263,0.0235,0.0169,0.208,0.0717,108.019,130973,4,780000
7wCWK3AapKQoHZbghyIrP4,Nasty,Tinashe,70,0.93,0.444,8,-7.247,1,0.0671,0.149,2.89E-06,0.128,0.494,100.009,176027,4,660000
4Dx4e0X5dR6TW85dtFU42x,Red Leather,Future,67,0.676,0.607,6,-4.792,1,0.372,0.51,0.00143,0.12,0.601,170.047,414893,4,730000
5tUETztMKNT9NDbMUVpxzl,READY TO COOK UP,Future,66,0.793,0.601,2,-4.978,1,0.056,0.0301,0.00625,0.188,0.0877,131.995,167111,4,680000
6GBKwWdmHaTqbguQgAYOIz,The Horse and the Infant,Jorge Rivera-Herrans,68,0.489,0.745,0,-4.625,0,0.107,0.301,0,0.101,0.268,122.462,234000,4,690000
0e00DiF2T9znEdmWakYSC3,labour,Paris Paloma,70,0.649,0.573,11,-10.301,0,0.099,0.383,0.000152,0.354,0.446,83.987,237745,4,660000
7ogK4lJDVDMU6A6vYR5rvD,thanK you aIMee,Taylor Swift,69,0.609,0.541,7,-8.013,1,0.0346,0.609,0,0.122,0.252,95.997,263817,4,640000
0NrMjaEIssvhuzUhQOEwmJ,PROCEDURE (feat. Latto),GloRilla,64,0.857,0.801,6,-3.736,0,0.265,0.0277,0,0.117,0.776,158.082,174684,4,750000
5crY7axm3GejOxy5PsnnPk,Nothing Matters,The Last Dinner Party,71,0.576,0.796,2,-5.1,1,0.0375,0.0219,0.000151,0.11,0.589,101.093,182624,4,690000
70tUQzrtuWnshYEV0DXD5U,Thunder Bringer,Jorge Rivera-Herrans,67,0.276,0.893,8,-3.719,1,0.209,0.116,6.16E-05,0.129,0.436,80.308,249750,4,690000
67LH2dzXF67Oi80yJaVYd7,These Walls (feat. Pierre de Maere),Dua Lipa,67,0.742,0.768,1,-5.006,1,0.0349,0.0931,1.91E-06,0.0724,0.761,123.03,217597,4,740000
4nsd2DbMYqRwkvIQ51r4cp,For Cryin' Out Loud!,FINNEAS,70,0.758,0.524,8,-6.746,1,0.0336,0.115,0.000248,0.111,0.731,93.004,217240,4,690000
3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,Future,68,0.557,0.704,6,-5.641,0,0.39,0.0595,0,0.676,0.378,179.494,226947,3,670000
67aaig0zaaSzf8zPqSUoN4,Dirty (feat. Teddy Swims),Jessie Murph,68,0.397,0.562,1,-5.635,1,0.0418,0.223,0,0.127,0.194,133.556,173362,3,680000
2J0uAddTaXz5mYhAIKhBXc,Bad Dreams - Acoustic,Teddy Swims,62,0.762,0.533,0,-5.733,0,0.0287,0.521,0,0.0795,0.681,124.921,176020,4,770000
0OpC8hRrbsh24taKOsQBEX,Real Man,beabadoobee,69,0.555,0.745,10,-5.94,0,0.0342,0.636,0,0.146,0.442,129.986,160600,4,760000
6KYBVkFGf21hPd01gVkJ5T,truck on fire,Carly Pearce,65,0.49,0.711,0,-4.925,1,0.0454,0.464,1.05E-06,0.297,0.712,171.839,188040,4,680000
0GfWTZZOc7co6oVqyQ556l,ESTE,El Alfa,74,0.921,0.682,2,-4.641,1,0.199,0.0425,0,0.175,0.391,102.969,162059,4,670000
7mFhyM0k5ZKG8jxcwmPVYl,Let It Happen,Gracie Abrams,69,0.527,0.574,7,-5.389,1,0.0433,0.615,0,0.108,0.215,91.839,260947,4,660000
06iup3YJ4EsnkSxyQKFfNk,She Stank,Lil Uzi Vert,66,0.687,0.576,1,-6.263,0,0.0713,0.0858,0,0.139,0.287,145.027,125811,4,640000
4jHl6jgzZOnS4nGamPZ1Uk,Santa Baby,Laufey,68,0.802,0.379,7,-8.769,1,0.0724,0.861,0,0.105,0.426,105.999,182040,3,770000
09DFJg2KCnbBXkYItMubU5,teen romance,Lil Peep,69,0.717,0.425,8,-5.087,1,0.0316,0.0107,0.00123,0.0992,0.0646,116.002,170133,4,750000
5q0EXnBYyeCdXD72FzJxH0,Illusion,Dua Lipa,74,0.679,0.772,8,-4.721,0,0.0472,0.0277,2.59E-06,0.106,0.709,126.964,188143,4,670000
0uNzLccqsb5crQ2dcBlakz,Tree Birds,Dylan Gossett,66,0.459,0.667,7,-5.074,1,0.0286,0.00615,4.72E-06,0.144,0.622,179.955,212683,4,680000
6OhItVieTO3vnaS1KO24OY,Soft Slumber,Calmly,69,0.148,0.0043,7,-40.749,0,0.048,0.991,0.67,0.107,0.0361,69.397,146000,3,670000
5WcsxoURbNjQPQvzKpHUMn,us. (feat. Taylor Swift),Gracie Abrams,69,0.316,0.554,7,-6.447,1,0.0362,0.498,0,0.0915,0.378,102.22,242667,4,690000
0qKKAOF4kezKlvtyYyv12C,DIE FOR ME,Chase Atlantic,72,0.615,0.723,6,-4.516,0,0.0564,0.0957,0.00013,0.386,0.423,129.97,206815,4,760000
1IzCS4zuowRsXu4YS8caOB,Missin’ You Like This (Feat. Luke Combs),Post Malone,67,0.502,0.707,7,-4.894,1,0.0268,0.0252,0,0.374,0.447,78.984,222782,4,680000
6VCRBicgO32jHZOT3dRbPk,Vision De Tunel,Hermanos Espinoza,67,0.549,0.785,8,-7.478,0,0.0994,0.0513,0,0.209,0.604,103.489,172890,4,660000
2HbNfSh9KzbXUHAchtu0VO,Beer For Breakfast,Zach Top,64,0.767,0.544,7,-10.398,1,0.0309,0.54,0,0.238,0.766,119.96,206360,4,720000
1kDqGWSeR27gWaMouyXD0C,Chihiro,Gravagerz,77,0.708,0.512,10,-13.235,1,0.0908,0.726,0.596,0.127,0.0432,140.014,128576,4,630000
3Md1Rphgz24viHtEVSWWi9,PASSENGER PRINCESS,Nessa Barrett,68,0.605,0.821,10,-3.348,1,0.0335,0.109,6.00E-05,0.192,0.512,143.063,155578,4,670000
6SvAvDIzS5ZWBagkc7XOgp,El Gordo Trae El Mando,Chino Pacas,70,0.724,0.771,7,-5.504,0,0.036,0.105,0,0.0735,0.926,140.15,112409,3,660000
2uakf4oX6yCvlcHrCunap0,Monster,Jorge Rivera-Herrans,67,0.383,0.601,0,-5.695,0,0.0549,0.466,0,0.0991,0.274,85.193,218667,4,670000
1f2014WFRKVIZxEUDoLgk0,We'll Be Fine,Jorge Rivera-Herrans,67,0.489,0.552,10,-6.048,1,0.0585,0.741,0,0.305,0.744,115.142,125739,4,720000
0R7mbF0KQERtpLaTuugWZg,Bless Your Heart,Megan Moroney,64,0.323,0.796,7,-3.97,1,0.0866,0.224,0,0.378,0.622,175.291,163634,4,650000
06PqeO7IInus2yvzsZwZhf,CUTE DEPRESSED,Dyan Dxddy,76,0.83,0.919,10,-2.12,0,0.145,0.503,0.748,0.0757,0.848,151.221,96947,4,640000
0R23grfg7MaNE9TUpNNQUU,LA TROKA,Tito Double P,76,0.821,0.5,6,-10.302,1,0.044,0.43,0,0.097,0.638,117.995,142373,3,690000
3SDJGyVK6sDBkwan0Sxj6R,Love For You,LOVELI LORI,71,0.721,0.647,1,-9.494,1,0.0472,0.0606,0.272,0.179,0.547,109.254,170233,4,690000
2ffAF1x7V6E0KOuvvdGbTT,Turtle Race,Rod Wave,65,0.661,0.507,0,-10.845,1,0.128,0.0492,8.63E-06,0.0903,0.358,167.987,186566,3,680000
5bjB0xPlN7fR1roEedzQvg,Felt Good About You,Gracie Abrams,68,0.56,0.57,0,-8.911,1,0.363,0.811,0,0.104,0.359,191.946,164693,4,810000
5sWxZXRYjkAnRQr7894dRa,OCEAN,Future,66,0.683,0.475,6,-9.867,0,0.159,0.393,0.0361,0.162,0.258,138.061,203097,4,650000
37BZW7WkMBkWyIVs5OMVJt,Rule #34,Fish in a Birdcage,67,0.715,0.42,7,-12.562,0,0.0374,0.55,0.0374,0.124,0.772,153.035,164469,4,790000
2JyM1u6xSHBJVpbeFrC4B5,Coming Home,Old Dominion,65,0.593,0.903,5,-4.803,1,0.0477,0.0139,0,0.104,0.789,116.093,170240,4,670000
62fqMvguJbsSs9HKhhRfuS,Talk talk,Charli xcx,69,0.579,0.892,0,-5.636,0,0.282,0.0455,0,0.137,0.639,130.146,161757,3,710000
3HbZAu2nIPUNMJytD8i4jP,Cowboys Like Me Do,Zach Top,64,0.586,0.628,3,-5.797,1,0.0344,0.624,1.99E-06,0.119,0.445,87.916,178915,4,640000
2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,Taylor Swift,69,0.426,0.41,10,-9.083,1,0.0581,0.52,0,0.338,0.263,142.377,245542,1,670000
6p2eArI2fcdxiO8UenVfVy,YOU,Chase Atlantic,66,0.608,0.46,2,-6.436,1,0.0401,0.272,0,0.14,0.17,115.873,213103,4,690000
08pbRBstuvH7ArRxeb8fwT,Hasta Aquí Llegué,Nanpa Básico,79,0.641,0.657,11,-8.338,0,0.218,0.538,0,0.106,0.411,100.016,188887,4,670000
3aGv9jITId050BkCMddYOX,Let It Happen,Gracie Abrams,68,0.515,0.564,7,-5.38,1,0.0402,0.635,0,0.11,0.2,91.651,260947,4,650000
4YnmQG1fnJR9LnTZtix70T,WYA REMIX RED,J Abdiel,81,0.733,0.527,0,-5.985,0,0.0486,0.364,0,0.0999,0.371,110.045,321742,4,640000
6puede6hRbNP5SdPmS2PT0,Change My Mind,Riley Green,64,0.497,0.673,11,-6.493,1,0.0465,0.00304,0.000533,0.128,0.43,78.811,199533,4,720000
27VnLN3KUpvEdKI8n1Zyid,Heaven,TOMORROW X TOGETHER,72,0.753,0.66,4,-5.979,0,0.0535,0.199,0,0.194,0.881,121.948,154989,4,670000
1RGidCmtrqER8GBs8TnG9C,Everything is romantic featuring caroline polachek,Charli xcx,69,0.604,0.449,0,-11.468,0,0.21,0.168,0.000724,0.334,0.333,150.106,203945,4,660000
5PFe4q5VmBRaYUnXSeZ6EX,Aeterna,Luna Novina,69,0.158,0.00252,2,-36.215,1,0.0506,0.977,0.922,0.108,0.0917,72.666,188531,4,610000
46clCWv55EyW1ZlOl796It,Cinderella,Remi Wolf,67,0.724,0.818,1,-4.544,1,0.058,0.0751,0,0.0981,0.608,103.001,243953,4,650000
21gmvAVeqXiSUbvJPesXsL,Open Arms,Jorge Rivera-Herrans,67,0.505,0.648,9,-6.149,1,0.644,0.698,0,0.221,0.379,65.945,198695,4,660000
4PZLbLNt6CsCwNvZSol1uZ,Snooze You Lose,BabyChiefDoit,63,0.749,0.744,11,-5.874,1,0.231,0.0989,0,0.215,0.417,149.878,154622,4,660000
